%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609045352041355923,187,1609045352041355923,-0.00645708,-0.00251731,-0.00105661,0.000182443,-2.55358e-05,0.000141691,1,0,0,0,0,0,0
1609045352143471456,188,1609045352143471456,-0.00870545,-0.00341492,-0.0014081,0.000215471,3.58581e-05,0.000151137,1,0,0,0,0,0,0
1609045352247821602,189,1609045352247821602,-0.0122339,-0.0035041,0.00156554,0.000125349,-5.89637e-06,0.000224997,1,0,0,0,0,0,0
1609045352351258818,190,1609045352351258818,-0.0141032,-0.00414975,0.00246837,0.000155572,-5.03226e-06,0.000184935,1,0,0,0,0,0,0
1609045352453060502,191,1609045352453060502,-0.0141688,-0.00303237,0.00200005,0.000147764,2.58273e-05,0.0002593,1,0,0,0,0,0,0
1609045352555871972,192,1609045352555871972,-0.0125764,-0.00344924,0.00448199,0.000115017,4.31408e-05,0.000305252,1,0,0,0,0,0,0
1609045352658162422,193,1609045352658162422,-0.0108663,-0.002686,0.00427439,0.000161763,7.38552e-05,0.000239748,1,0,0,0,0,0,0
1609045352761680599,194,1609045352761680599,-0.010615,-0.00321574,0.00384166,0.000190433,5.09197e-05,0.000297016,1,0,0,0,0,0,0
1609045352831988320,195,1609045352831988320,-0.0084078,-0.00553733,0.00548442,0.00013342,5.59289e-05,0.000247574,1,0,0,0,0,0,0
1609045352934341775,196,1609045352934341775,-0.0103974,-0.00340828,0.000261805,0.000233566,3.99446e-05,0.000133967,1,0,0,0,0,0,0
1609045353037779825,197,1609045353037779825,-0.0108614,-0.00118661,-0.00099638,0.00014576,1.15164e-05,0.00014858,1,0,0,0,0,0,0
1609045353140322372,198,1609045353140322372,-0.0116296,-0.00194165,-0.000255626,0.000149675,3.47303e-06,0.000164504,1,0,0,0,0,0,0
1609045353243667422,199,1609045353243667422,-0.0113946,-0.00235113,-0.000862744,0.000169114,-3.00423e-05,0.000282844,1,0,0,0,0,0,0
1609045353346687912,200,1609045353346687912,-0.0108149,-0.0029827,0.00224956,0.000115287,2.21816e-05,0.000259278,1,0,0,0,0,0,0
1609045353449727959,201,1609045353449727959,-0.0106364,-0.0040192,0.00372188,0.000167725,4.53672e-05,0.000274774,1,0,0,0,0,0,0
1609045353553206008,202,1609045353553206008,-0.00964481,-0.00354596,0.0027303,0.0001691,3.17352e-05,0.000317892,1,0,0,0,0,0,0
1609045353655855956,203,1609045353655855956,-0.0107677,-0.00268488,0.00397819,9.1156e-05,2.47789e-05,0.000312982,1,0,0,0,0,0,0
1609045353758787959,204,1609045353758787959,-0.0110372,-0.00458143,0.00522433,0.000105916,5.82815e-05,0.000314752,1,0,0,0,0,0,0
1609045353862223810,205,1609045353862223810,-0.0120096,-0.00414557,0.00510406,0.000145255,6.18156e-05,0.000326526,1,0,0,0,0,0,0
1609045353932296081,206,1609045353932296081,-0.012778,-0.00474008,0.00569639,0.000144758,0.000146404,0.00036756,1,0,0,0,0,0,0
1609045354034006678,207,1609045354034006678,-0.0132313,-0.00312536,0.00155112,0.000183402,7.72722e-06,0.000214556,1,0,0,0,0,0,0
1609045354137630540,208,1609045354137630540,-0.0140225,-0.00206709,-0.000358278,0.000131631,-1.22577e-06,0.000202197,1,0,0,0,0,0,0
1609045354240041135,209,1609045354240041135,-0.0120015,-0.00205119,-0.00112382,0.00014985,1.2123e-05,0.000213191,1,0,0,0,0,0,0
1609045354345477887,210,1609045354345477887,-0.0109039,-0.00121642,-0.00120482,0.000164164,1.06017e-05,0.000218259,1,0,0,0,0,0,0
1609045354446232118,211,1609045354446232118,-0.0107869,-0.00193963,0.000734535,9.73725e-05,1.38407e-05,0.000324452,1,0,0,0,0,0,0
1609045354549063652,212,1609045354549063652,-0.0116806,-0.00291451,0.00219254,0.000110704,3.05616e-05,0.000306675,1,0,0,0,0,0,0
1609045354652084637,213,1609045354652084637,-0.01277,-0.00194713,0.000927521,0.000109442,2.30712e-05,0.000339756,1,0,0,0,0,0,0
1609045354755288363,214,1609045354755288363,-0.0107979,-0.00389652,0.00365505,6.61945e-05,7.02012e-05,0.000395425,1,0,0,0,0,0,0
1609045354862078669,215,1609045354862078669,-0.0143042,-0.00362824,0.00321799,0.000138317,8.55338e-05,0.000329705,1,0,0,0,0,0,0
1609045354961490962,216,1609045354961490962,-0.014732,-0.00291242,0.00504343,0.000113809,3.31939e-05,0.000356093,1,0,0,0,0,0,0
1609045355032277603,217,1609045355032277603,-0.0156968,-0.00292076,0.00365435,0.000140396,9.40088e-05,0.000372509,1,0,0,0,0,0,0
1609045355133394787,218,1609045355133394787,-0.0122633,-0.00333014,-0.000434878,0.000127921,-2.138e-05,0.000322643,1,0,0,0,0,0,0
1609045355237012348,219,1609045355237012348,-0.0107894,-0.00106905,-0.000313458,0.000106731,5.10417e-05,0.000295159,1,0,0,0,0,0,0
1609045355339962808,220,1609045355339962808,-0.0145276,-0.00204266,-5.04706e-05,0.000122363,2.32386e-05,0.000318237,1,0,0,0,0,0,0
1609045355442709562,221,1609045355442709562,-0.0151034,-0.00298466,-0.000178548,0.000143144,7.10509e-05,0.000349018,1,0,0,0,0,0,0
1609045355545970181,222,1609045355545970181,-0.0163451,-0.00229957,0.00106291,0.000117184,4.31917e-05,0.000400566,1,0,0,0,0,0,0
1609045355649053131,223,1609045355649053131,-0.0131866,-0.00370595,0.00185062,7.25691e-05,3.30822e-05,0.000363647,1,0,0,0,0,0,0
1609045355752284467,224,1609045355752284467,-0.0148188,-0.00212924,0.00288282,0.000105524,4.23106e-05,0.000366597,1,0,0,0,0,0,0
1609045355855209619,225,1609045355855209619,-0.0141466,-0.00244107,0.00159431,0.000117255,9.24169e-05,0.000440583,1,0,0,0,0,0,0
1609045355958298876,226,1609045355958298876,-0.0125368,-0.00225753,0.00326084,8.22138e-05,8.64442e-05,0.00041877,1,0,0,0,0,0,0
1609045356061548102,227,1609045356061548102,-0.0112722,-0.00276803,0.00447123,0.000131384,9.40903e-05,0.000436618,1,0,0,0,0,0,0
1609045356131896013,228,1609045356131896013,-0.0136134,-0.00431018,0.00428745,0.000123719,8.20091e-05,0.000448722,1,0,0,0,0,0,0
1609045356233950809,229,1609045356233950809,-0.0170835,-0.00131086,-2.72501e-05,9.6295e-05,-4.02493e-05,0.00039244,1,0,0,0,0,0,0
1609045356337673123,230,1609045356337673123,-0.0158822,-0.00390959,-0.000512857,9.18405e-05,3.87294e-05,0.00045119,1,0,0,0,0,0,0
1609045356439819787,231,1609045356439819787,-0.0167906,-0.00322746,0.000461057,9.43726e-05,8.49267e-05,0.000486209,1,0,0,0,0,0,0
1609045356542840458,232,1609045356542840458,-0.0170956,-0.00391462,-0.00172302,9.63589e-05,-1.03295e-05,0.000403626,1,0,0,0,0,0,0
1609045356646822884,233,1609045356646822884,-0.0149704,-0.00328381,0.000763858,5.02972e-05,4.70061e-05,0.000391695,1,0,0,0,0,0,0
1609045356755345145,234,1609045356755345145,-0.0158257,-0.00163195,0.000696746,0.000128698,5.76591e-05,0.000495057,1,0,0,0,0,0,0
1609045356858776973,235,1609045356858776973,-0.0151922,-0.00282456,0.00320472,9.56797e-05,9.91683e-05,0.000440787,1,0,0,0,0,0,0
1609045356962072761,236,1609045356962072761,-0.0160219,-0.00191306,0.00386462,0.000104138,6.46467e-05,0.000552789,1,0,0,0,0,0,0
1609045357031393476,237,1609045357031393476,-0.0149999,-0.00230439,0.00246394,0.000119684,0.000104627,0.000422234,1,0,0,0,0,0,0
1609045357135709932,238,1609045357135709932,-0.014473,-0.00144287,-0.000837047,9.94574e-05,7.61754e-06,0.000451612,1,0,0,0,0,0,0
1609045357238911050,239,1609045357238911050,-0.0150643,-0.00183206,-0.000112944,7.97576e-05,4.4864e-05,0.000411756,1,0,0,0,0,0,0
1609045357340174750,240,1609045357340174750,-0.0152691,-0.0020471,-0.00028658,0.000116128,3.06274e-05,0.000382892,1,0,0,0,0,0,0
1609045357443092620,241,1609045357443092620,-0.0176304,-0.00284274,-0.000184053,9.8476e-05,4.1592e-05,0.000507189,1,0,0,0,0,0,0
1609045357546181604,242,1609045357546181604,-0.0176644,-0.00244434,0.00129898,8.6382e-05,6.28016e-05,0.000536485,1,0,0,0,0,0,0
1609045357649516562,243,1609045357649516562,-0.0151041,-0.0038612,0.000736849,0.000101325,3.66103e-05,0.000555773,1,0,0,0,0,0,0
1609045357752487234,244,1609045357752487234,-0.014938,-0.00313516,0.00160174,5.57891e-05,6.04015e-05,0.000519662,1,0,0,0,0,0,0
1609045357855449276,245,1609045357855449276,-0.0142575,-0.00317053,0.00353671,5.78751e-05,8.79249e-05,0.000608362,1,0,0,0,0,0,0
1609045357958674578,246,1609045357958674578,-0.0118854,-0.00105433,0.00397357,8.65868e-05,0.000103111,0.00052311,1,0,0,0,0,0,0
1609045358061515872,247,1609045358061515872,-0.0148217,-0.00145722,0.00427589,0.00014003,0.000128297,0.000604559,1,0,0,0,0,0,0
1609045358131766432,248,1609045358131766432,-0.0148668,-0.00200287,0.00404625,0.000126769,7.27173e-05,0.000521045,1,0,0,0,0,0,0
1609045358233575711,249,1609045358233575711,-0.0140328,-0.0010419,0.000948715,8.1503e-05,3.05025e-05,0.000406796,1,0,0,0,0,0,0
1609045358336685476,250,1609045358336685476,-0.0124381,-0.00080607,-0.000838109,0.000108074,7.46514e-05,0.000432518,1,0,0,0,0,0,0
1609045358440450801,251,1609045358440450801,-0.0123957,-0.000447266,2.07314e-05,0.000117444,7.95685e-05,0.000455243,1,0,0,0,0,0,0
1609045358542962090,252,1609045358542962090,-0.0148655,-0.00268952,0.00092759,9.907e-05,6.79864e-05,0.000455285,1,0,0,0,0,0,0
1609045358646140982,253,1609045358646140982,-0.0155879,-0.00403435,0.000354484,7.31615e-05,4.25017e-05,0.000522246,1,0,0,0,0,0,0
1609045358749271656,254,1609045358749271656,-0.0146427,-0.00408545,0.00148397,9.25361e-05,8.73092e-05,0.000512901,1,0,0,0,0,0,0
1609045358852361650,255,1609045358852361650,-0.0131616,-0.00253429,0.00217545,9.4725e-05,0.000100464,0.000429935,1,0,0,0,0,0,0
1609045358955761405,256,1609045358955761405,-0.014874,-0.00319219,0.00240209,8.17182e-05,6.73775e-05,0.00053398,1,0,0,0,0,0,0
1609045359058362411,257,1609045359058362411,-0.0142394,-0.00404996,0.00365321,7.05437e-05,7.96657e-05,0.000536266,1,0,0,0,0,0,0
1609045359160843410,258,1609045359160843410,-0.0142194,-0.00513149,0.00369916,9.53582e-05,0.000138959,0.000479675,1,0,0,0,0,0,0
1609045359231533405,259,1609045359231533405,-0.0135838,-0.00274457,0.00425462,0.000122569,0.000105818,0.000480244,1,0,0,0,0,0,0
1609045359436570157,260,1609045359436570157,-0.0155711,-0.00298108,-5.5606e-05,0.000177136,2.91305e-05,0.000441615,1,0,0,0,0,0,0
1609045359436570157,261,1609045359436570157,-0.015619,-0.00347334,-0.00118752,0.000104349,-2.57252e-06,0.000482122,1,0,0,0,0,0,0
1609045359539655059,262,1609045359539655059,-0.014978,-0.00305688,-0.000725627,0.000134545,3.94936e-05,0.000432858,1,0,0,0,0,0,0
1609045359642843858,263,1609045359642843858,-0.0138231,-0.00245147,-0.000152533,0.00010165,3.07667e-05,0.00041696,1,0,0,0,0,0,0
1609045359745853147,264,1609045359745853147,-0.0132128,-0.00397432,0.00137099,8.61637e-05,3.26942e-05,0.000539799,1,0,0,0,0,0,0
1609045359849003418,265,1609045359849003418,-0.0137548,-0.00361685,0.00051136,0.000111402,2.27741e-06,0.000492516,1,0,0,0,0,0,0
1609045359952252140,266,1609045359952252140,-0.0124706,-0.00260517,0.00187364,9.81563e-05,8.18739e-05,0.000455984,1,0,0,0,0,0,0
1609045360055291793,267,1609045360055291793,-0.0117107,-0.00280383,0.00325839,0.000160399,9.16564e-05,0.000421047,1,0,0,0,0,0,0
1609045360158235687,268,1609045360158235687,-0.0102353,-0.0039636,0.00381226,0.000123067,0.00010864,0.000435813,1,0,0,0,0,0,0
1609045360261337455,269,1609045360261337455,-0.0136606,-0.00589728,0.00294013,0.000135233,4.30099e-05,0.000528191,1,0,0,0,0,0,0
1609045360331643381,270,1609045360331643381,-0.0114606,-0.00355223,0.00389651,0.000141584,5.25262e-05,0.000394396,1,0,0,0,0,0,0
1609045360433461210,271,1609045360433461210,-0.0129275,-0.00205359,0.000561146,0.000186869,4.09547e-05,0.000373431,1,0,0,0,0,0,0
1609045360536498368,272,1609045360536498368,-0.0124479,-0.00379014,-0.000558214,0.00012054,2.49293e-05,0.000357694,1,0,0,0,0,0,0
1609045360639825522,273,1609045360639825522,-0.0127428,-0.00368846,-0.00075667,0.000134043,-1.31415e-05,0.000329423,1,0,0,0,0,0,0
1609045360742610443,274,1609045360742610443,-0.0122937,-0.002945,0.000800023,0.000146983,4.61216e-05,0.000395637,1,0,0,0,0,0,0
1609045360845783132,275,1609045360845783132,-0.0144876,-0.0038877,0.000772751,0.000152761,5.3957e-05,0.000372958,1,0,0,0,0,0,0
1609045360948768697,276,1609045360948768697,-0.0151667,-0.00475801,0.00190574,0.000139006,4.45367e-05,0.000429583,1,0,0,0,0,0,0
1609045361051917961,277,1609045361051917961,-0.0148828,-0.00355789,0.00170195,0.00013279,-2.91867e-06,0.000406947,1,0,0,0,0,0,0
1609045361154649397,278,1609045361154649397,-0.0130515,-0.00283519,0.00143755,0.000108441,6.1492e-06,0.00034208,1,0,0,0,0,0,0
1609045361257855997,279,1609045361257855997,-0.0109093,-0.00311103,0.00406758,0.00014095,6.66745e-05,0.000439025,1,0,0,0,0,0,0
1609045361360918005,280,1609045361360918005,-0.0099057,-0.00333077,0.00479686,0.000178684,5.67994e-05,0.000400412,1,0,0,0,0,0,0
1609045361431264984,281,1609045361431264984,-0.00972142,-0.00538477,0.00387137,0.00020049,4.82955e-05,0.000355346,1,0,0,0,0,0,0
1609045361533029100,282,1609045361533029100,-0.0100641,-0.00401657,0.000630209,0.00020517,9.67642e-06,0.000284316,1,0,0,0,0,0,0
1609045361636012600,283,1609045361636012600,-0.0118869,-0.00338165,0.000970272,0.000134892,5.66003e-05,0.000295212,1,0,0,0,0,0,0
1609045361739069057,284,1609045361739069057,-0.0136357,-0.0036473,-0.000328254,0.000141807,-6.49646e-05,0.000327875,1,0,0,0,0,0,0
1609045361842687221,285,1609045361842687221,-0.0109387,-0.00266231,0.000387147,0.000129483,1.81068e-05,0.000353151,1,0,0,0,0,0,0
1609045361945674739,286,1609045361945674739,-0.0115851,-0.00237033,0.00124517,0.000158577,1.88099e-05,0.000322688,1,0,0,0,0,0,0
1609045362048807830,287,1609045362048807830,-0.0119005,-0.00464682,0.0026112,0.00013133,5.14022e-05,0.000333777,1,0,0,0,0,0,0
1609045362151858497,288,1609045362151858497,-0.00972953,-0.00438739,0.00256415,0.000172378,4.91698e-05,0.000353939,1,0,0,0,0,0,0
1609045362255241532,289,1609045362255241532,-0.0107115,-0.00416972,0.00124416,0.000160392,-3.44757e-05,0.00034685,1,0,0,0,0,0,0
1609045362358287092,290,1609045362358287092,-0.00953854,-0.00559237,0.00444979,0.000127474,2.67507e-05,0.000224506,1,0,0,0,0,0,0
1609045362461383926,291,1609045362461383926,-0.00847405,-0.00537737,0.00406107,0.000198999,2.55965e-05,0.000323387,1,0,0,0,0,0,0
1609045362531601590,292,1609045362531601590,-0.00840728,-0.00446286,0.00252095,0.000210003,6.05723e-05,0.000284365,1,0,0,0,0,0,0
1609045362633414294,293,1609045362633414294,-0.00854699,-0.00372771,0.000724802,0.000193279,2.56296e-06,0.000228623,1,0,0,0,0,0,0
1609045362736429576,294,1609045362736429576,-0.00862594,-0.00486949,0.00121102,0.000183943,2.65908e-05,0.000220622,1,0,0,0,0,0,0
1609045362839648578,295,1609045362839648578,-0.00602795,-0.0032028,0.000238367,0.000208101,-8.86543e-06,0.000237023,1,0,0,0,0,0,0
1609045362942562841,296,1609045362942562841,-0.00946627,-0.00341735,-0.000445748,0.00020132,-5.79517e-05,0.000243546,1,0,0,0,0,0,0
1609045363045731340,297,1609045363045731340,-0.00913609,-0.00279121,9.54613e-05,0.000149311,-4.47772e-05,0.00022488,1,0,0,0,0,0,0
1609045363148877600,298,1609045363148877600,-0.00893334,-0.00477053,0.00158581,0.000159649,-3.75068e-06,0.000272256,1,0,0,0,0,0,0
1609045363252388119,299,1609045363252388119,-0.00797267,-0.00551364,0.00248108,0.000180143,-4.36148e-06,0.000186451,1,0,0,0,0,0,0
1609045363355829807,300,1609045363355829807,-0.00713021,-0.00415178,0.00259887,0.000202914,3.52062e-05,0.000253404,1,0,0,0,0,0,0
1609045363457896675,301,1609045363457896675,-0.00827181,-0.00404478,0.0036642,0.000202189,4.4355e-05,0.000301514,1,0,0,0,0,0,0
1609045363561176046,302,1609045363561176046,-0.0072853,-0.00457285,0.00281547,0.000189395,-2.62967e-05,0.000350306,1,0,0,0,0,0,0
1609045363631530930,303,1609045363631530930,-0.00743634,-0.00468462,0.00303476,0.00018852,2.66956e-05,0.000233231,1,0,0,0,0,0,0
1609045363733346105,304,1609045363733346105,-0.00696797,-0.00420358,0.00109227,0.00019681,-3.24394e-05,0.000203599,1,0,0,0,0,0,0
1609045363836479125,305,1609045363836479125,-0.00599586,-0.00364352,0.000731719,0.000191551,-1.7233e-05,0.00024199,1,0,0,0,0,0,0
1609045363939492731,306,1609045363939492731,-0.00436231,-0.00372411,0.00198156,0.000121156,-1.07177e-05,0.000168345,1,0,0,0,0,0,0
1609045364042618385,307,1609045364042618385,-0.00691726,-0.00337815,0.000856622,0.000180888,-4.70664e-05,0.000192528,1,0,0,0,0,0,0
1609045364145671697,308,1609045364145671697,-0.00861044,-0.00292269,-0.000866665,0.00017139,-8.11984e-05,0.000252484,1,0,0,0,0,0,0
1609045364352055733,309,1609045364352055733,-0.00825251,-0.0032616,0.00272608,0.000120971,3.10545e-05,0.000231543,1,0,0,0,0,0,0
1609045364455469109,310,1609045364455469109,-0.0081768,-0.00433963,0.00222951,0.00018582,-1.90542e-05,0.000164701,1,0,0,0,0,0,0
1609045364558759317,311,1609045364558759317,-0.00667374,-0.00396009,0.00229206,0.000125895,-2.43465e-05,0.000239953,1,0,0,0,0,0,0
1609045364558759317,312,1609045364558759317,-0.00646406,-0.00479596,0.00370919,0.00014845,2.48434e-05,0.000221828,1,0,0,0,0,0,0
1609045364661556811,313,1609045364661556811,-0.00713393,-0.00524961,0.00409007,0.00020613,2.95933e-05,0.000222303,1,0,0,0,0,0,0
1609045364731485649,314,1609045364731485649,-0.0080961,-0.00438828,0.00359989,0.000216094,7.95555e-05,0.000202387,1,0,0,0,0,0,0
1609045364833323228,315,1609045364833323228,-0.00821507,-0.00493834,0.000677224,0.000161344,-6.16207e-05,0.00011853,1,0,0,0,0,0,0
1609045364936540105,316,1609045364936540105,-0.00539066,-0.00401889,1.50037e-05,0.000188045,2.25191e-05,0.000215806,1,0,0,0,0,0,0
1609045365038935023,317,1609045365038935023,-0.0062351,-0.00392741,0.00151315,0.000152243,-2.54887e-05,0.000153171,1,0,0,0,0,0,0
1609045365141975416,318,1609045365141975416,-0.00697669,-0.00441441,0.00142557,0.000163207,-4.71943e-05,0.000120178,1,0,0,0,0,0,0
1609045365245730326,319,1609045365245730326,-0.00814489,-0.00351879,0.000716506,0.000152912,-6.19246e-05,0.000162025,1,0,0,0,0,0,0
1609045365348766370,320,1609045365348766370,-0.00880362,-0.00517691,0.00185575,0.000136913,9.02933e-06,0.000247766,1,0,0,0,0,0,0
1609045365452180860,321,1609045365452180860,-0.00690274,-0.00343146,0.00190448,0.000169236,3.97322e-05,0.00017518,1,0,0,0,0,0,0
1609045365555227333,322,1609045365555227333,-0.00773294,-0.00429318,0.00177448,9.60643e-05,-4.69793e-05,0.000253855,1,0,0,0,0,0,0
1609045365658289450,323,1609045365658289450,-0.0059923,-0.00501852,0.00357777,0.000120771,7.36357e-06,0.000244132,1,0,0,0,0,0,0
1609045365761258466,324,1609045365761258466,-0.00628162,-0.00564125,0.00344292,0.00016297,-8.68021e-06,0.000226567,1,0,0,0,0,0,0
1609045365831453296,325,1609045365831453296,-0.00343813,-0.00542165,0.00404248,0.000226733,6.18218e-05,0.000193717,1,0,0,0,0,0,0
1609045365933325881,326,1609045365933325881,-0.00425145,-0.00345999,0.000601531,0.000189839,-6.00861e-05,0.00017318,1,0,0,0,0,0,0
1609045366036532118,327,1609045366036532118,-0.00639349,-0.00378017,0.000689191,0.000154483,-1.41162e-05,0.000125592,1,0,0,0,0,0,0
1609045366140005333,328,1609045366140005333,-0.00652687,-0.00235704,0.00126409,0.000150826,-1.54682e-05,9.09105e-05,1,0,0,0,0,0,0
1609045366242765271,329,1609045366242765271,-0.00495213,-0.00306685,0.000869815,0.000154182,-1.20945e-05,2.61757e-05,1,0,0,0,0,0,0
1609045366345786890,330,1609045366345786890,-0.00434282,-0.00346812,0.000727199,0.000122199,-6.78193e-05,0.000117955,1,0,0,0,0,0,0
1609045366448918126,331,1609045366448918126,-0.00431068,-0.00201473,0.00189167,0.000128771,-3.73109e-07,0.000101018,1,0,0,0,0,0,0
1609045366551988559,332,1609045366551988559,-0.00635768,-0.00379602,0.00343876,0.000128985,5.07391e-06,0.000132627,1,0,0,0,0,0,0
1609045366655180291,333,1609045366655180291,-0.0076813,-0.00558795,0.00261361,0.000167039,6.25223e-06,0.000203815,1,0,0,0,0,0,0
1609045366758187461,334,1609045366758187461,-0.00609805,-0.00486494,0.00270975,0.000134045,-1.29707e-05,0.000247572,1,0,0,0,0,0,0
1609045366861323911,335,1609045366861323911,-0.00476716,-0.004705,0.00313741,0.00017033,-1.48804e-06,0.000142276,1,0,0,0,0,0,0
1609045366931638399,336,1609045366931638399,-0.00384304,-0.00365084,0.0029065,0.000159937,1.45036e-05,0.000208299,1,0,0,0,0,0,0
1609045367033211989,337,1609045367033211989,-0.00631418,-0.00333584,0.000796425,0.000213756,-3.97795e-05,4.46717e-05,1,0,0,0,0,0,0
1609045367136453237,338,1609045367136453237,-0.00491,-0.00262484,-0.000136074,0.000178266,-6.07544e-05,0.000109056,1,0,0,0,0,0,0
1609045367239051652,339,1609045367239051652,-0.00505986,-0.00273755,0.0010163,0.000129171,-6.55415e-05,0.000102584,1,0,0,0,0,0,0
1609045367342326356,340,1609045367342326356,-0.00554468,-0.00441448,0.00288607,0.000160886,4.79449e-06,9.76372e-05,1,0,0,0,0,0,0
1609045367445249321,341,1609045367445249321,-0.00531679,-0.00350647,0.00164602,0.000185738,-2.18563e-05,0.000133852,1,0,0,0,0,0,0
1609045367548366040,342,1609045367548366040,-0.0034568,-0.00349327,0.00401505,0.000114856,3.76986e-05,0.000133958,1,0,0,0,0,0,0
1609045367651268078,343,1609045367651268078,-0.00399577,-0.0041581,0.00456237,0.000131245,1.81986e-05,7.90267e-05,1,0,0,0,0,0,0
1609045367754429549,344,1609045367754429549,-0.00537943,-0.00310043,0.00466999,0.000130266,2.33388e-05,0.000151341,1,0,0,0,0,0,0
1609045367857505083,345,1609045367857505083,-0.00812745,-0.00363484,0.00325389,0.000113114,6.06724e-06,0.000205652,1,0,0,0,0,0,0
1609045367960665580,346,1609045367960665580,-0.00836519,-0.00356415,0.00396014,0.00015808,-1.42048e-07,0.000223989,1,0,0,0,0,0,0
1609045368030850506,347,1609045368030850506,-0.00631599,-0.00518693,0.00470417,0.000194914,6.31534e-05,0.00018059,1,0,0,0,0,0,0
